sample,x,y
U,6.41659,-0.12156
U,1.42983,6.26786
U,0.3935,6.76452
U,1.73333,6.65146
U,-5.78028,0.00691
U,5.14104,-5.62726
U,-7.88891,-0.88294
U,1.48395,7.14719
U,-1.35067,4.61645
U,-5.25354,-0.19724
U,-0.60593,2.30515
U,-0.44543,6.03753
U,0.08327,7.50465
U,0.47155,3.98348
U,-4.11565,-4.79192
U,-4.8574,-0.18293
U,-1.60643,-0.33194
U,-2.62626,3.93397
U,-8.07957,-1.78258
U,-0.49175,1.55349
U,-5.79818,1.29127
U,0.6148,7.76402
U,0.33505,4.6505
U,0.10907,3.02679
U,-6.86375,-0.94759
U,-7.99605,-1.8627
U,2.45254,-6.00163
U,-4.65353,0.4304
U,-5.08709,1.04435
U,-3.12276,4.65918
U,-0.08698,-6.12621
U,-0.07031,-3.90089
U,-1.90381,4.64291
U,-7.84014,2.02229
U,1.42978,7.27406
U,1.55548,-6.57052
U,0.93697,-0.6412
U,-4.50804,-0.36232
U,0.29976,8.08977
U,3.14062,-5.72537
U,-6.79958,-1.22752
U,-7.04594,1.44864
U,4.09014,6.95082
U,-8.31719,-1.0724
U,0.6972,5.38974
U,-7.51438,0.47942
U,4.03796,-3.47639
U,-1.0687,-1.47191
U,-1.66215,-6.72978
U,-6.88281,-2.08079
U,-6.3739,-2.28045
U,-0.13305,2.04261
U,-0.58725,-3.79322
U,-0.7453,5.34271
U,-3.0898,-0.79631
U,0.06515,7.94085
U,1.06232,8.08827
U,-8.04989,1.51151
U,-1.03007,-7.78596
U,-0.07888,5.38317
U,1.59949,7.23792
U,0.09201,6.74797
U,-2.34729,-4.12235
U,-0.24272,6.38297
U,-8.33676,-1.03544
U,0.05793,7.77991
U,2.77993,-1.99221
U,2.35183,-3.79458
U,0.43366,-2.31659
U,-0.24525,2.81706
U,5.28062,-5.36324
U,-3.03803,-5.85616
U,0.28537,6.91446
U,-0.34758,-4.93795
U,-0.79833,-6.37063
U,1.87689,-5.87859
U,4.60351,-6.07142
U,-8.28663,1.07739
U,-0.95621,5.72817
U,-4.98059,-4.33209
U,3.29747,-4.85191
U,-7.58727,-2.43065
U,-7.53433,-0.94472
U,1.06802,0.79295
U,0.07394,7.72604
U,-0.07113,7.56648
U,0.03118,1.43419
U,0.84509,3.14538
U,1.22424,7.63817
U,3.44643,6.82592
U,0.1328,7.42466
U,-4.94798,1.19615
U,4.18903,7.04111
U,3.71413,6.99619
U,-0.49836,-7.14148
U,3.4853,6.67237
U,0.76777,8.13638
U,3.01665,-4.45301
U,-0.58239,5.64141
U,-5.02225,-1.78556
U,0.18334,-3.92522
U,-5.37196,-3.81267
U,0.25457,-0.98616
U,1.00003,2.07915
U,1.06676,7.66816
U,3.46381,-4.68642
U,-4.99089,-1.01816
U,0.03217,0.21185
U,1.11982,-4.47424
U,4.27125,4.9067
U,-8.13832,-0.12911
U,-8.37376,-0.9292
U,-1.27678,-2.92568
U,4.85955,-6.02097
U,-7.7828,-1.61814
U,0.66396,3.27467
U,-1.1485,3.68949
U,1.81464,-5.41351
U,2.60195,-2.34133
U,3.83493,-7.21221
U,-4.81657,1.0458
U,5.19614,-5.39235
U,-4.89482,0.5267
U,-0.27711,-6.59063
U,-7.79788,2.06915
U,-0.99391,4.85023
U,-6.72769,-3.29328
U,3.05618,6.46865
U,-0.71674,5.53402
U,-8.28756,0.98514
U,3.09354,-2.36643
U,-3.4054,5.00685
U,-6.64455,-1.37093
U,-5.88527,2.90656
U,1.54233,7.01239
U,3.2506,-2.71693
U,3.95329,-3.66829
U,-0.03763,-5.38037
U,3.2719,-4.7931
U,-1.93228,4.88484
U,2.83484,7.66121
U,-7.37203,2.26519
U,2.12292,-3.13608
U,-7.34682,-2.48864
U,5.16476,-5.08773
U,3.75723,-5.31709
U,1.18085,6.52977
U,4.55309,-3.95292
U,-8.25443,1.19712
U,0.00922,7.13351
U,-0.13639,-6.62147
U,-0.82114,3.25169
U,-4.31933,2.2992
U,0.00293,-4.46879
U,-0.00369,-2.39433
U,4.52938,-6.09824
U,-2.89835,-6.01392
U,0.74286,7.73817
U,-7.69423,1.12152
U,4.22005,-3.66421
U,4.82136,-4.47643
U,2.11916,7.79894
U,3.64969,7.13674
U,1.59255,-1.36527
U,-1.70859,-4.47194
U,0.75709,7.50646
U,-7.27459,-2.702
U,1.05952,-5.89656
U,-7.37642,1.99396
U,-7.64688,-0.74635
U,1.47352,8.0409
U,-5.28686,0.44689
U,3.75717,7.0272
U,-4.99019,0.40965
U,0.41054,6.85253
U,-4.73187,-0.964
U,-4.5223,-0.80849
U,-0.27165,0.03053
U,-6.65996,-3.10619
U,1.63545,8.03291
U,-1.04241,5.39864
U,0.06654,7.95119
U,5.30177,-5.96586
U,-5.34334,1.15296
U,-7.95815,1.86638
U,2.97491,7.55899
U,4.16856,-3.72886
U,-3.80963,4.43554
U,0.51688,4.96881
U,5.53427,-5.61386
U,1.04226,8.12903
U,-6.08387,-0.37474
U,1.4088,6.82122
U,3.92561,-5.45841
U,-5.23486,3.32211
U,2.29927,-4.76831
U,4.60044,6.86999
U,0.40741,7.64097
U,3.21786,7.20865
U,1.84337,-8.07467
U,0.92845,-6.9594
U,0.56733,3.429
U,4.83658,5.4232
U,-4.07171,0.19815
U,-0.39493,-4.07459
U,0.1977,7.70153
U,-8.26554,1.08693
U,4.60383,6.8354
U,-1.10602,3.98373
U,-5.686,1.29259
U,-7.78798,-0.98302
U,-0.96667,5.75774
U,-1.18782,1.79253
U,0.03282,-3.92569
U,0.33742,-5.35585
U,1.27193,-1.52812
U,4.57751,-5.7327
U,0.5546,-5.51872
U,-6.87322,0.10112
U,-0.0274,-4.71677
U,5.35353,-5.67173
U,-4.56666,0.43042
U,-5.5321,-2.64616
U,-6.48731,1.56962
U,1.16302,6.42069
U,-7.65617,0.78136
U,0.13703,6.18055
U,-5.31859,1.85559
U,-1.48232,4.03955
U,-2.12987,-5.04993
U,-5.27189,-0.1476
U,-6.73441,0.76959
U,-0.12214,6.83595
U,-7.07708,-1.88275
U,-0.88277,-4.42866
U,-7.29205,-1.96313
U,-7.66661,0.75177
U,-8.16743,-1.59243
U,-0.03472,6.4197
U,0.39036,-4.8637
U,0.26396,7.15252
U,2.43888,7.06214
U,4.27677,-5.56768
U,5.25315,-5.08429
U,-1.20961,-1.73802
U,0.34882,7.83233
U,0.7299,7.62171
U,-6.02292,-3.02327
U,-3.75931,0.55198
U,-2.72084,0.50634
U,4.17307,-4.21661
U,-0.93312,4.36265
U,0.42873,7.80493
U,3.92937,-5.14267
U,-5.57156,3.1036
U,2.88508,7.08822
U,-8.09418,-0.8618
U,-6.45512,2.38224
U,-1.38718,-0.4069
U,-1.19504,-2.21258
U,4.45489,-6.18647
U,2.33606,-1.94044
U,-0.6002,2.91213
U,-0.66427,-3.74266
U,2.72948,-5.6266
U,-0.13406,-6.74607
U,-8.17666,0.7092
U,-6.53771,1.79137
U,-4.1969,-3.06899
U,-0.56957,4.72559
U,0.04111,-1.10244
U,-4.44014,2.13168
U,3.53452,7.39608
U,5.19389,-5.75446
U,-5.93255,-2.98395
U,1.38798,-0.60109
U,2.899,-5.20472
U,4.89738,-6.05215
U,-1.23224,4.05853
U,3.92754,-6.18702
U,-6.84769,-2.09029
U,4.05675,-5.0604
U,-7.72779,-1.39504
U,-5.5126,1.42733
U,-8.35247,0.30911
U,0.45485,4.45771
U,2.6913299999999998,-7.7687
U,-6.54506,-3.50493
U,-0.53241,2.27467
U,-6.36735,-3.26759
U,0.94123,2.37858
U,2.65759,-3.98285
U,-0.37043,6.45569
U,0.0277,6.98635
U,-3.28148,5.02848
U,-7.92479,-1.88448
U,-1.65112,-7.18472
U,-5.78044,2.64921
U,-2.88812,-3.68617
U,-6.35576,-3.57077
U,-5.49616,1.37395
U,4.71037,-5.96026
U,0.50967,-2.77554
U,-8.03754,0.32824
U,3.49373,-6.09204
U,3.21335,-5.53782
U,-4.6207,3.15405
U,-2.6692,-0.40209
U,0.83802,6.90326
U,-1.55882,-0.87072
U,1.95371,-5.7265
U,-0.11102,4.29314
U,-1.49612,-3.75209
U,-8.12029,1.64796
U,4.83073,4.80565
U,-1.74294,-1.50306
U,-4.06577,-4.95162
U,-2.39878,-5.68704
U,1.13912,-8.11236
U,0.83925,7.73699
U,2.9612,-7.45841
U,-2.48895,-4.05514
U,-6.7594900000000004,1.18793
U,-0.87913,4.92646
U,-0.13965,6.65393
U,3.65543,-3.12562
U,1.80158,-6.17075
U,2.47724,-4.67623
U,-5.4081,-2.67373
U,-0.57434,5.95988
U,-7.70424,1.63542
U,2.35331,6.25125
U,3.25997,-6.36515
U,1.5479,7.0484
U,1.65041,-2.3473
U,-4.57986,-0.72526
U,0.63499,7.29377
U,3.35013,7.46888
U,0.2006,-4.84008
U,-5.46277,-3.20689
U,-8.21133,0.14913
U,5.33406,-5.93582
U,-1.8735,-6.26174
U,7.64243,0.07678
U,0.65754,5.90989
U,-4.66027,1.83911
U,-2.12268,0.32592
U,8.8e-4,7.70103
U,-0.27937,-7.64485
U,4.78633,-5.53062
U,-0.5132,1.05408
U,1.78287,-2.00155
U,1.45101,7.39739
U,1.3377,-1.56678
U,-8.14273,-0.30114
U,2.02471,-3.85135
U,2.21462,-5.14243
U,-8.43873,0.70621
U,-2.40349,5.27561
U,1.49467,7.26272
U,4.04048,-6.05518
U,-0.56635,-7.80368
U,1.62129,-6.47841
U,-6.90368,-0.30239
U,-5.74713,1.18705
U,-7.64313,1.54916
U,-1.29015,-6.22501
U,1.59483,-0.9711
U,-7.13656,-3.04305
U,-2.52134,-3.35796
U,-3.26875,1.93976
U,1.83234,-5.42433
U,-7.8097,0.61723
U,1.84107,-6.61118
U,0.11189,7.52722
U,-6.58582,-3.40237
U,-6.89513,-3.25774
U,3.76005,-5.99597
U,-0.06755,7.67431
U,-4.81604,2.20226
U,3.39124,-4.72077
U,2.45954,-4.5387
U,-6.48364,-2.78373
U,-0.77925,-5.27718
U,-0.36769,2.16675
U,-0.88752,5.70967
U,-0.71172,-5.75776
U,1.95233,-3.28727
U,-7.48942,1.84517
U,-1.02896,-6.07564
U,3.65296,-5.34951
U,-0.7202,3.1969
U,5.34413,-5.90088
U,-6.75829,-0.75293
U,-4.11253,1.07905
U,-0.58419,5.3185
U,-1.15284,-0.87247
U,0.78592,-1.61966
U,-0.60102,-3.35749
U,0.31966,8.07858
U,1.86755,-6.5896
U,4.29082,6.91753
U,-7.59467,1.28327
U,-0.04305,7.76034
U,-0.44001,-3.06515
U,3.51471,-5.96707
U,-7.2099,-1.58134
U,-2.86481,-1.86113
U,1.50157,-5.10741
U,0.40348,-2.56588
U,-0.76327,3.92652
U,1.78758,-5.20901
U,-0.69285,5.22889
U,3.63713,-5.96062
U,0.16006,-4.66324
U,3.18065,-4.8371
U,-6.46902,-0.56073
U,6.01199,2.76581
U,1.43214,0.29962
U,-7.68815,1.9087
U,1.23873,6.60791
U,-6.149,-2.18796
U,0.45783,7.78993
U,-4.66298,-1.87617
U,-1.53423,1.64733
U,-7.54634,1.63806
U,4.19981,-5.01459
U,-5.57823,-3.9627
U,-0.977,-5.62694
U,-0.36928,6.39511
U,1.37728,8.09122
U,4.39881,-5.69276
U,-5.51162,-3.58532
U,-1.02196,0.40662
U,-0.47943,-4.86957
U,2.41726,-5.52895
U,6.39568,0.95665
U,1.99523,-2.30613
U,1.82969,-6.62077
U,-5.72263,1.62941
U,-4.76656,-2.18082
U,0.95809,2.25
U,0.92613,6.10524
U,2.78738,7.49206
U,4.80352,-4.14819
U,-7.72941,-1.03981
U,-7.35201,-2.00809
U,-1.72787,-6.0817
U,-5.3313,-1.20405
U,-5.51157,2.38629
U,4.52461,-5.46031
U,-7.47518,-2.43128
U,-2.09252,-5.68199
U,-0.06223,7.64218
U,3.09912,-4.46132
U,3.54631,-5.78019
U,-7.21857,2.23619
U,0.94757,6.18296
U,-1.34867,-4.64076
U,0.11332,-4.60231
U,0.61772,1.46674
U,4.01261,-6.07773
U,2.29952,-7.34469
U,2.21954,-1.55063
U,0.84307,5.26088
U,4.2097,-6.04597
U,0.03543,-7.74166
U,1.35381,-4.31689
U,0.12768,7.47436
U,-3.69662,-2.30857
U,0.40411,7.42328
U,4.93346,-6.0995
U,-1.41984,-5.55424
U,-5.77813,1.97971
U,0.24679,8.04547
U,0.00698,7.1604
U,-6.85984,-3.1608
U,6.62831,0.08259
U,1.13291,-8.10637
U,3.54762,-3.54703
U,-5.91695,1.53024
U,-5.22057,2.08075
U,-2.21989,-5.65791
U,2.27256,-3.53459
U,3.37193,-7.56751
U,2.14357,5.99563
U,3.77079,7.30207
U,-7.42252,-0.69056
U,1.93443,-4.99127
U,4.45173,6.84332
U,0.7457,8.16056
U,0.97368,1.82248
U,0.77404,7.76668
U,1.04835,-2.52101
U,-8.18159,1.26313
U,-0.98872,-1.80823
U,-1.23546,4.94873
U,4.73059,-4.26426
U,-1.0975,-2.54237
U,-6.59507,-3.52026
U,-5.26146,0.90103
U,-0.13078,-4.46059
U,-0.61179,2.94838
U,3.81277,7.19366
U,-7.99843,-1.86419
U,5.32862,-5.22316
U,-2.97253,-5.86244
U,-5.17467,-1.82076
U,-3.9443,-0.52801
U,1.94232,-5.28735
U,-4.43035,3.14931
U,1.77764,6.81489
U,0.20368,6.82309
U,0.62529,6.63939
U,-1.06071,-4.88259
U,4.24394,7.07263
U,-6.19445,-1.99871
U,-2.36863,-2.24253
U,-1.81594,-3.29439
U,0.8391,2.05096
U,-3.76662,1.43106
U,-6.41615,0.28162
U,-0.90843,-3.33349
U,-2.84924,4.09217
U,-5.41476,-1.367
U,-0.42402,5.48217
U,-7.01585,1.98962
U,0.02881,3.86224
U,3.91914,-7.08624
U,-0.78792,-1.64756
U,-0.02461,7.76549
U,-1.80355,1.15283
U,-7.02567,0.50864
U,-4.86156,-0.48412
U,-0.54674,3.63778
U,-0.77112,1.27757
U,3.32995,6.60533
U,-3.31742,4.27816
U,-0.71432,2.23888
U,1.23598,-5.81868
U,-1.13212,4.10048
U,-1.11993,5.14626
U,3.37584,6.63399
U,-0.89392,-4.83018
U,-7.09656,1.56496
U,-0.39425,4.52245
U,-0.25528,2.58222
U,-3.72392,2.41156
U,-6.23524,0.32935
U,-1.20415,4.27308
U,-2.84023,5.34149
U,-7.2864,-2.08078
U,-0.24249,-6.58856
U,0.59477,4.37126
U,0.71905,-7.99781
U,-0.48269,6.23699
U,-8.13029,-1.6899
U,-0.39904,-0.63332
U,4.11749,-6.0826
U,-7.33167,-2.67087
U,2.67024,-3.74089
U,-2.18338,0.3064
U,3.64624,6.71762
U,-8.38363,0.48774
U,1.21603,-4.03285
U,-0.242,1.75212
U,0.61627,8.08124
U,0.63392,7.55656
U,0.96351,-0.44066
U,2.77442,-3.7337
U,-7.11496,1.8953
U,-8.31717,-0.19969
U,-2.67855,-2.76086
U,-3.27776,1.12347
U,-0.10433,-6.70892
U,-0.01728,-4.58969
U,-8.38737,0.199
U,0.04635,7.81171
U,0.54438,-0.78601
U,5.36965,-5.66971
U,1.87401,-0.95997
U,0.43237,4.58745
U,0.9416,6.60755
U,4.71823,-6.0779
U,2.7465,6.41271
U,3.11732,-5.85955
U,0.67927,5.83106
U,-0.02209,-0.26554
U,-8.25295,-1.19428
U,-0.95125,3.24941
U,2.00514,-5.70359
U,4.60176,-6.07763
U,5.53026,-5.63684
U,-7.80775,-1.89293
U,-4.95431,1.45682
U,4.92595,0.90865
U,-3.64652,2.24564
U,-6.17294,-2.07208
U,-0.50208,5.98738
U,1.54302,-1.981
U,-4.68906,-4.07995
U,1.26283,-7.95528
U,0.05898,2.47008
U,-2.16,4.0234
U,-1.06307,5.50546
U,1.55533,7.31277
U,0.78094,7.12343
U,3.22234,-5.96004
U,3.22212,-7.60682
U,4.61585,2.99374
U,3.76345,-5.49058
U,-0.46974,-7.18913
U,-1.70002,-3.67446
U,1.10419,-5.36227
U,0.5676,-8.10831
U,0.06261,1.26995
U,-1.3435,3.12056
U,-1.33819,1.89033
U,-0.40015,2.47955
U,-2.00032,-5.20917
U,-3.6869,-0.47747
U,5.45789,-4.85622
U,-6.84301,-2.09401
U,1.33648,-8.00969
U,3.58027,-7.51918
U,-5.09221,2.90702
U,-5.32698,-1.73287
U,3.82952,-5.8429
U,1.43232,-5.59282
U,-0.53636,4.34073
U,0.22519,0.79492
U,-4.1205,-1.61498
U,4.55095,6.87663
U,-6.29883,0.27928
U,-4.42993,3.31384
U,-4.0352,-1.13708
U,4.29881,-4.89731
U,-2.49032,-6.35232
U,-2.49865,0.97852
U,-0.10584,-2.52736
U,1.76301,7.92885
U,-6.5903,2.54345
U,3.94463,-5.88715
U,0.23073,1.12043
U,3.46731,-3.50596
U,5.23636,-5.68356
U,-8.02847,-0.32913
U,2.87123,6.47092
U,1.7665,-3.47564
U,4.55408,-6.13572
U,-6.6165,-2.86915
U,-2.59871,1.86702
U,-2.48103,3.80977
U,-0.50712,-3.66433
U,-3.64921,-3.34438
U,-3.24947,0.16666
U,3.15048,-3.7225
U,-0.13725,-4.84033
U,4.57697,6.85687
U,3.19265,7.36849
U,2.27821,-7.18154
U,-0.69097,5.64494
U,-6.8249,-1.82312
U,-0.09667,6.62558
U,2.30945,7.79859
U,-0.83193,4.3367000000000004
U,-3.11979,5.16454
U,0.83762,5.71305
U,3.26359,7.30169
U,0.47001,0.99369
U,2.16973,7.87885
U,-4.72446,-2.55974
U,1.17692,-1.99593
U,-0.86682,4.85976
U,-1.95695,-3.61897
U,-8.25079,1.3523
U,-3.10148,1.44083
U,3.22904,-5.83911
U,-7.41254,-2.43581
U,2.25076,-3.48415
U,-7.3635,-1.99893
U,0.95951,7.88073
U,0.74562,7.55942
U,-0.60486,-4.24014
U,-1.00705,4.266
U,-8.03031,0.69859
U,-0.06686,7.38031
U,1.07468,4.7668
U,-0.08541,6.67096
U,3.90676,-3.72341
U,1.22145,7.23288
U,4.97074,1.8257
U,5.05587,-5.30402
U,3.79345,-5.90352
U,1.13258,7.20046
U,-1.22033,-2.98405
U,0.73258,-5.00305
U,-7.85438,1.72833
U,0.42027,6.53627
U,-0.10863,5.85039
U,0.44655,7.46773
U,1.39007,-0.21314
U,-0.42819,6.27641
U,-5.21263,-1.28079
U,3.84643,-6.01522
U,-7.88373,1.66541
U,2.85202,-2.04715
U,-6.67832,-2.704
U,-4.56325,0.3938
U,1.76308,-5.56162
U,5.14275,-5.98778
U,-5.94547,-2.29769
U,-8.3727,0.76981
U,5.14442,-4.41497
U,-3.78032,-0.37905
U,1.65883,-0.1645
U,-7.29171,-2.50805
U,2.43827,7.58062
U,0.03265,7.92307
U,-6.47825,1.41127
U,1.29137,-8.12677
U,-6.64141,1.88713
U,-4.24788,1.21496
U,-7.56165,-1.92792
U,-4.81544,-4.47156
U,-3.20395,-5.29067
U,-2.90212,-2.0508
U,3.06733,-5.89884
U,0.22091,-4.6471
U,-0.35429,-5.75625
U,5.30267,-5.63599
U,1.57212,7.34495
U,-5.1325,-1.16821
U,1.81766,7.75787
U,0.8501,4.62522
U,1.49281,7.01029
U,3.36252,-5.66965
U,-0.8337,5.64043
U,0.0533,-4.22746
U,0.04453,-4.2897
U,0.46523,5.47384
U,-2.61958,-6.36292
U,-8.15852,-0.17037
U,3.65167,-4.75898
U,-1.10045,5.0219
U,-1.82995,-2.81137
U,3.79559,-6.30867
U,0.34562,-6.18564
U,-0.09777,7.55746
U,-5.81994,-1.60012
U,-0.99092,5.27857
U,0.68303,-2.76313
U,-2.42431,-1.62293
U,1.87546,-6.79082
U,-7.0133,-0.28529
U,1.25978,6.76086
U,1.46721,5.71185
U,-5.81398,-1.65349
U,-0.79687,-2.1615
U,1.62759,7.12675
U,-8.26636,-0.94439
U,0.13755,3.66587
U,-3.49748,-0.74768
U,-0.00754,-5.27786
U,2.65679,-5.89947
U,3.23063,6.60482
U,0.76874,2.57427
U,-0.96541,3.73897
U,-5.534,0.79444
U,-8.07466,0.4521
U,0.7336,-3.32646
U,-0.23051,5.93727
U,-6.4832,-0.13156
U,-5.25127,-2.28789
U,1.00539,5.01301
U,-1.66426,-5.42821
U,-0.13336,-6.92024
U,-0.84049,-6.31068
U,-2.32995,-6.71988
U,-1.74373,2.38276
U,-0.16146,-5.61062
U,1.77362,-1.38392
U,0.72328,7.44097
U,0.25951,-5.30327
U,1.73633,5.70852
U,-3.02365,-5.63744
U,1.31299,-3.06868
U,-0.2354,-7.18737
U,-8.42475,0.64051
U,2.47525,7.4394
U,-7.69713,-0.58297
U,-0.40482,0.31543
U,1.03525,7.64895
U,4.56321,6.85096
U,-1.94224,-6.17556
U,-8.04376,1.48549
U,4.08064,-4.39517
U,0.5102,-0.33045
U,-4.19463,-4.48011
U,0.55156,8.03138
U,-0.32924,0.88977
U,1.60241,-5.65259
U,-3.20536,5.04911
U,2.8145,7.21366
U,-6.84545,-3.29368
U,0.60124,2.81726
U,-7.8059,-1.38932
U,-0.13074,-7.05138
U,4.12215,-3.70794
U,-5.69674,-3.78299
U,-5.98112,-2.45041
U,3.97891,-7.08864
U,0.81764,7.1647
U,-5.63147,1.50153
U,0.74613,2.76052
U,0.85314,5.45682
U,-2.82579,-4.73226
U,-5.52365,-2.13015
U,1.62063,7.32604
U,-7.11439,-2.37436
U,0.87305,5.9162
U,-5.48815,0.97504
U,-5.63992,-1.55338
U,-0.27781,6.80329
U,-8.25267,-1.329
U,-1.34725,-6.11393
U,1.18893,-5.98599
U,4.71553,-6.11312
U,2.97488,6.51615
U,4.46068,-5.32116
U,-7.99883,-1.29035
U,-0.44757,-5.50219
U,-6.51555,-3.56104
U,-3.74497,1.11113
U,-7.55777,-2.44641
U,0.27653,-1.91959
U,-0.67696,5.83276
U,1.04691,7.62907
U,1.54923,5.9044
U,-0.47392,4.49083
U,-0.04645,-4.15787
U,-1.61146,-5.81958
U,-1.03077,0.02838
U,-7.07757,2.07823
U,1.06807,7.35275
U,-2.92869,0.11839
U,4.67294,-4.06822
U,-1.06398,-4.82273
U,2.33222,-5.4716
U,0.19862,4.50901
U,-7.43672,0.71498
U,-3.97052,-2.03114
U,0.42467,-1.45609
U,-1.91973,-4.38636
U,-0.59939,4.47604
U,1.29042,-0.77081
U,-0.05658,-4.4791
U,-6.30405,0.14622
U,0.48581,-4.62878
U,0.28836,-1.71384
U,0.57741,6.33722
U,-2.67734,-3.35775
U,4.06807,7.14713
U,4.37947,-4.88136
U,-0.3556,-7.69333
U,3.26783,6.92232
U,-7.10443,-1.82174
U,-2.37085,-5.86816
U,-7.6845,0.44493
U,-3.16751,-1.46432
U,2.0989,-5.64955
U,-4.78077,-2.51038
U,-7.91771,-1.99014
U,0.79475,2.90195
U,-0.69762,5.31887
U,5.15754,-5.97999
U,-5.73322,1.81285
U,-5.39396,-1.46823
U,-6.8924,-1.87522
U,0.3535,-1.46736
U,1.13061,7.08458
U,-4.97551,2.24996
U,-7.50769,0.0981
U,2.28689,-5.46512
U,0.63665,-5.61276
U,0.28786,7.83079
U,-0.35327,6.24998
U,0.38723,5.06102
U,-2.3889,-1.6576
U,-8.03365,1.42464
U,-6.51755,1.83024
U,-4.8081,1.84438
U,-0.08945,-5.6053
U,-4.56248,0.84971
U,-7.36111,-1.93375
U,-6.09851,-0.36164
U,-2.58599,-1.10554
U,2.36174,-5.12883
U,1.03212,8.08674
U,5.32023,-4.57007
U,-7.28077,0.6419
U,-0.63546,-5.30609
U,1.50231,7.2743
U,1.10864,6.94682
U,-0.02736,-5.9151300000000004
U,-0.22612,6.8845
U,3.3659,-4.72046
U,1.33287,-5.19232
U,3.73438,-6.14788
U,2.22932,7.85062
U,0.77595,8.01009
U,-4.29403,0.5846
U,3.53802,6.68777
U,0.69613,-5.36533
U,-6.39585,-2.49158
U,-0.35931,5.30706
U,-4.27108,0.27498
U,-7.94015,-0.48201
U,-7.24749,-2.8735
U,-5.33381,1.00999
U,-7.12704,-2.67565
U,-6.40735,2.78279
U,0.71263,-4.56418
U,2.09242,-1.37538
U,-5.18143,-4.25732
U,-0.92853,4.5023
U,-7.55006,-1.75656
U,-0.34204,-6.89014
U,1.6026,7.33235
U,-0.06134,7.62703
U,5.2986,-5.95309
U,3.43929,7.35261
U,-2.68252,-6.0547
U,3.11025,7.56329
U,-6.498,-2.38726
U,-3.82633,-2.1311
U,2.24088,-5.85423
U,0.1223,-8.0037
U,0.32689,8.09223
U,1.13151,-2.94122
U,-0.31124,-4.84894
U,1.77976,-8.10054
U,-1.55843,-0.77388
U,-6.32603,-2.93664
U,-0.08078,-3.9539
U,3.68766,6.60083
U,0.48174,6.57426
U,-1.84665,-2.14517
U,3.48687,6.88464
U,5.58842,-5.34724
U,2.22459,7.85137
U,0.15156,-6.04122
U,2.98955,-4.65585
U,1.95272,-3.35173
U,2.91939,7.40822
U,-7.04267,-0.69489
U,-0.6108,5.94001
U,-6.30133,1.78135
U,0.44133,6.4602
U,1.87584,-6.00444
U,0.31306,-3.32235
U,0.60787,6.68165
U,0.42758,-1.81894
U,1.87692,-5.2492
U,-6.34183,-3.69056
U,4.26026,-6.03167
U,-5.54068,-2.43288
U,3.2058,7.50432
U,1.09481,7.60595
U,3.05035,-5.66912
U,4.35053,-5.79132
U,-6.97543,-1.35638
U,3.21867,7.33689
U,-7.56042,-0.14479
U,-0.13623,0.79808
U,4.25073,7.0439
U,-0.16425,-6.30514
U,2.83035,-4.74422
U,-1.12658,5.29429
U,-1.24816,-1.92928
U,1.75335,-8.04128
U,-6.8435,-1.60997
U,-2.6266,1.32978
U,3.94795,7.21178
U,-6.11397,0.9648
U,2.01469,-6.95041
U,0.76974,-6.01958
U,-0.52339,-5.84015
U,3.62736,-5.7912
U,-3.44186,-1.3338
U,-5.76776,2.74534
U,-7.2665,-2.13658
U,2.83961,-0.22978
U,2.532,-1.77415
U,1.2272,-5.17816
U,2.25765,7.82994
U,-8.5022,0.06207
U,-2.56856,-0.87757
U,4.32719,-2.92116
U,-6.08204,-1.12521
U,0.12956,0.98740000000000006
U,1.37255,7.22163
U,0.8387,7.51172
U,-1.7067,-5.17728
U,4.27983,7.02475
U,-4.95063,0.27695
U,-7.58111,1.72002
U,-5.22917,3.00699
U,-7.9313,1.09098
U,-7.62078,-0.58202
U,-6.40376,1.82359
U,-0.25497,1.78477
U,-0.04437,4.24882
U,0.37163,-3.60732
U,-0.87894,4.50452
U,5.05941,-4.3844
U,-3.09854,-1.97295
U,-1.67963,-2.45399
U,2.97543,7.58134
U,-5.40482,0.74562
U,-7.36414,1.65018
U,-0.61284,5.3409
U,-4.17522,0.64152
U,2.92037,7.59759
U,1.0373000000000001,5.10285
U,-0.18561,6.80028
U,-8.22199,-0.0635
U,3.3257,-6.90195
U,3.56157,-5.19523
U,-2.92873,4.91735
U,-5.08167,-2.78449
U,-6.83305,-2.93774
U,2.36879,7.67126
U,-7.55037,1.28541
U,2.36984,6.36354
U,-6.21686,-2.02359
U,-6.10462,1.77444
U,-1.20768,5.27437
U,3.90039,-6.05298
U,-6.16407,-3.5934
U,-0.0381,-5.72898
U,-6.6698,1.46442
U,5.40387,-4.73577
U,-5.06206,-2.3104
U,-5.20845,3.04671
U,0.30777,6.62306
U,-0.13934,-7.94555
U,-8.03545,-0.47857
U,0.64047,7.59886
U,3.28442,-4.90271
U,-7.36646,-2.63311
U,-4.54911,-0.34508
U,-2.62225,-6.33877
U,0.55903,4.72395
U,-6.77314,-2.34227
U,5.19097,-5.26107
U,-5.68606,-3.98513
U,0.38082,-3.43754
U,5.46914,-4.71447
U,-7.61299,-1.00006
U,-0.14084,6.5434
U,-0.43997000000000003,-3.04346
U,-2.75165,-6.12449
U,0.84754,-6.56842
U,1.93741,-5.01286
U,-0.24175,4.27484
U,-7.87769,1.33051
U,-0.50992,-2.74975
U,-3.58095,1.16942
