sample,x,y
U,-3.16933,3.89004
U,4.86752,-6.08595
U,0.53973,7.04879
U,-4.68476,0.76
U,-4.15506,3.49121
U,1.96973,-4.46543
U,-0.34258,2.9648
U,1.44911,7.52018
U,0.71702,6.67722
U,-5.32423,2.30965
U,0.28262,-3.21445
U,-3.35467,1.20348
U,-5.92874,-2.66298
U,3.02604,-5.12545
U,-1.50615,3.6584
U,2.96479,-3.97673
U,-0.35077,6.46925
U,-7.30768,1.73527
U,0.58256,1.20941
U,2.25809,-4.14541
U,-5.7108,-2.34099
V,-1.08776,-6.71633
V,-2.91715,4.88356
V,1.72385,-0.46211
V,3.0935,-7.35851
V,4.54896,-4.97409
V,1.98331,-0.94081
V,4.0554,-5.52327
V,-3.39061,-6.58167
V,0.35449,0.21848
V,-0.4765,-4.46179
V,-1.08763,-6.096
V,0.69976,4.4553
V,0.5957,-1.71061
V,2.376,7.63767
V,0.58532,-4.87328
V,0.79203,-6.72742
V,-0.3782,6.31446
V,1.4429,7.12612
V,-2.728,-0.59008
V,3.74706,7.29421
V,-5.279,1.33001
V,4.00392,-4.07869
V,-2.5512,-6.9385
V,-2.24054,-7.14938
V,-3.40899,-6.38557
V,-1.4512100000000001,-1.13525
V,3.68277,-4.17842
V,-6.31316,1.84286
V,0.83583,7.42775
V,-4.66355,-0.59381
V,1.90889,1.61658
V,0.43488,-3.46805
V,-0.0024,-4.28978
V,-2.01708,-6.55856
V,-1.30293,-7.07804
V,-1.44664,-2.75158
V,-1.46111,-1.49304
V,0.5915,-0.1804
V,-0.93117,3.53209
V,-5.81574,2.79454
V,0.00755,6.79126
V,-3.40656,0.70992
V,4.07789,-4.94387
V,-0.68818,-5.80616
V,3.79184,-3.095
V,0.15392,6.25788
V,-5.19671,2.2927
V,0.37932,3.80182
V,1.12302,7.27126
V,-3.37813,-0.65185
V,2.6034,-1.81807
V,4.98603,-3.03375
V,1.51645,-4.97933
V,-1.80214,2.64787
V,-2.76126,-1.33579
V,-0.36639,6.3996
V,-2.19318,0.97652
V,-1.36077,-0.5177
V,4.05269,-3.7319
V,5.5234,-3.39129
V,-1.77428,-7.28392
V,1.1026,-6.1876
V,3.24045,-2.80251
V,3.15505,-5.75297
V,3.54562,-2.744
V,0.89217,7.45337
V,-0.88128,4.973
V,2.47011,-3.85237
V,-3.93683,1.58857
V,-3.10861,4.11844
V,-0.8827,4.92974
V,4.96846,-3.11317
V,0.04267,3.69439
V,0.33232,7.98754
V,3.48513,-5.17728
V,6.04921,-3.39458
V,-0.81527,-4.45996
V,2.61159,-2.8152
V,-3.3983,3.40257
V,1.52452,1.52304
V,1.06814,6.86664
V,-2.66967,0.84523
V,2.67433,-5.19661
V,0.95209,0.19109
V,4.99561,-1.8945
V,-0.21205,-1.81358
V,3.37621,6.92294
V,-2.5982,2.44421
V,-2.12468,-6.73743
V,3.64631,-3.08401
V,-5.84134,3.66438
V,-1.09159,4.05086
V,5.51764,-4.82121
V,0.56217,-1.54132
V,-1.73071,-4.18656
V,1.9089,-5.86995
V,1.21272,7.62229
V,-3.83358,-1.47423
V,6.26177,1.50667
V,-3.68502,0.22956
V,1.73564,6.39326
V,3.64475,-5.93373
V,-5.03468,3.28119
V,0.46417,-0.1819
V,-2.26609,-1.73793
V,-1.33834,0.3728
V,1.01353,6.93142
V,4.29295,-2.61391
V,4.94952,3.10856
V,-3.14305,0.64396
V,-1.70266,0.67242
V,4.16344,-3.60511
V,-1.10816,0.68346
V,1.21225,-6.41243
V,-0.88535,2.11177
V,-6.27266,-0.60122
V,-0.79528,4.86969
V,-3.06104,-6.93996
V,-1.76302,-4.44465
V,1.41565,7.38628
V,-6.49884,1.84967
V,-3.61,-0.8231
V,-1.82697,-3.75961
V,0.70935,8.13656
V,6.72862,2.64297
V,-6.19899,1.21403
V,-4.11539,0.31287
V,-0.38425,0.89958
V,2.84067,7.65729
V,-0.33872,6.20703
V,-0.16058,-5.80117
V,1.33341,5.43635
V,0.68088,3.6272
V,0.24766,7.75934
V,-2.51463,4.86151
V,-3.90781,4.22954
V,3.77324,-6.03724
V,-2.02438,5.41958
V,0.13139,7.65918
V,0.98185,-6.68041
V,-1.61256,-6.23912
V,1.94936,-6.26431
V,-1.02476,5.60017
V,0.37384,1.23403
V,-0.4884,1.02434
V,-4.75671,0.96448
V,-0.03362,7.62018
V,-0.03894,-0.49776
V,0.45684,7.64071
V,4.63982,-5.08247
V,-2.12858,-2.58066
V,-5.01089,1.75692
V,-6.68588,1.23007
V,-0.13351,-4.86441
V,0.25823,0.84589
V,-3.82351,3.53702
V,-0.61622,4.94502
V,-2.31513,0.77148
V,-0.46637,6.14651
V,-1.69669,4.65595
V,-7.39009,0.94174
V,-1.20445,-4.52436
V,-3.03272,-2.22228
V,-0.16403,6.42809
V,-0.33275,5.34136
V,-1.27592,-6.66125
V,0.11724,7.73259
V,2.6052,-5.07473
V,2.82793,7.63707
V,-1.01626,1.90829
V,2.77753,-2.12233
V,4.62855,-5.64642
V,-0.02577,-1.70843
V,0.5383,-0.32472
V,-4.0268,-1.50527
V,-2.09262,-5.94887
V,-3.79461,0.48976
V,0.78886,5.18676
V,0.63312,7.06503
V,2.90085,7.61472
V,0.73929,6.08875
V,5.38137,-5.11991
V,-3.42138,-1.69364
V,-0.72777,5.93223
V,-7.00535,0.92432
V,-0.1377,7.33128
V,3.91068,-2.61927
V,-1.9921,-3.03318
V,-2.04485,3.85202
V,3.95397,-5.31415
V,-5.68382,2.36908
V,5.25218,-4.68241
V,3.44971,7.3934
V,1.43526,5.28335
V,0.50869,-1.04267
V,-2.84914,-2.0474
V,-4.39983,2.78369
V,2.19446,7.7208
V,-0.62492,0.688
V,-0.57918,0.80677
V,1.77959,7.93815
V,-2.48019,4.77532
V,3.04698,7.16444
V,-0.60909,5.70113
V,4.00763,-4.64829
V,0.69844,-1.35975
V,5.29303,-4.67055
V,5.01774,-4.34502
V,-1.43175,-6.52747
V,-3.23441,3.71799
V,2.56889,7.72814
V,-7.08978,1.86042
V,1.78186,-2.01373
V,4.06398,4.76805
V,0.43669,6.72542
V,0.79999,-6.08397
V,1.06906,-0.54709
V,1.01715,2.00621
V,-1.25342,4.66147
V,-1.24979,4.2854
V,-0.20926,5.99427
V,-5.79803,3.12494
V,2.19272,5.95706
V,4.7486,-4.13701
V,-5.87267,2.9997
V,1.76386,-6.55331
V,-5.07523,3.21811
V,2.72624,7.24104
V,-4.92465,3.57715
V,2.95022,-5.16476
V,-0.22728,6.30328
V,0.63663,0.09814
V,-2.36716,0.83568
V,0.96952,2.18587
V,-0.83225,2.90211
V,-5.839,0.10956
V,4.71227,-2.59014
V,5.31764,-4.58143
V,3.35653,-3.89621
V,0.6398,-0.95
V,-6.68703,1.95429
V,0.40706,2.31173
V,-2.3223,-0.78208
V,-1.13024,5.34564
V,-5.00098,-0.2533
V,-0.27059,1.54173
V,0.20655,-1.68991
V,-1.62106,4.53269
V,-1.18352,-1.68522
V,-0.94378,-5.11122
V,-5.77299,2.86044
V,-0.95783,-6.75699
V,-0.0932,0.32028
V,-4.70951,1.4851
V,-0.16987,4.37467
V,-7.20665,1.75459
V,-0.16915,-6.40396
V,-0.09724,7.27476
V,-0.35995,-1.38836
V,-1.21996,4.0560600000000004
V,4.41311,-4.95301
V,0.02865,5.99369
V,-6.55794,1.56127
V,-3.50901,0.25807
V,-6.69303,2.14926
V,-2.83714,-0.25064
V,4.12674,-5.26112
V,0.24761,7.86347
V,-0.24153,-2.20821
V,0.49123,-1.39378
V,-2.03402,-5.82041
V,-1.90563,-6.44601
V,-2.17589,-7.29332
V,-4.3474,1.91955
V,3.5733,-5.1237
V,5.10405,-4.92952
V,-2.24443,-7.12533
V,1.17642,8.06462
V,-1.33109,-1.81884
V,-1.72061,-7.09146
V,1.0577,6.37225
V,1.18243,6.92865
V,0.58393,-1.48758
V,3.96816,-3.43863
V,-3.498,-4.50068
V,-2.18383,-7.06173
V,-3.02677,5.03699
V,-1.15577,-0.47057
V,1.70639,5.65938
V,-0.17863,5.51953
V,-0.42956,1.17229
V,-4.99478,0.82357
V,-0.51758,-5.96631
V,-1.19377,-4.24639
V,1.15654,6.53928
V,6.47626,-1.81623
V,0.79878,4.76184
V,-0.98446,-4.04141
V,-4.3597,0.92965
V,0.88281,2.68122
V,2.8264,7.37945
V,-4.37941,-5.26889
V,-5.00823,3.54949
V,-3.39748,-1.89326
V,2.64666,6.82538
V,2.92369,-2.14818
V,0.69158,7.6164
V,0.90631,7.24535
V,0.74169,-5.14188
V,5.60747,-2.10411
V,1.08487,-5.09479
V,-0.69498,-3.20389
V,0.71117,5.14939
V,-1.06033,-5.81003
V,-0.9724,-2.31619
V,-1.82781,-3.715
V,3.88037,-5.12596
V,-0.14647,-1.51337
V,5.16862,-5.90623
V,-4.82358,3.32385
V,-3.06345,-0.65543
V,-1.76969,-1.87994
V,-0.7413,4.2373
V,0.8986,2.47535
V,4.24069,-4.36493
V,-1.86657,-0.0013
V,-3.47412,-1.62604
V,-6.28729,2.67206
V,2.19348,-1.99125
V,-5.83788,-0.49662
V,-5.21022,3.46616
V,-0.0731,3.60169
V,-1.91802,-7.28855
V,0.81189,8.10696
V,-4.36559,4.12032
V,-5.93384,1.82441
V,-0.27724,-1.60407
V,1.10692,7.43089
V,-4.78808,3.74323
V,-3.95906,0.50396
V,6.28803,-1.47085
V,0.79356,3.01006
V,-0.0829,-4.64073
V,-6.04045,1.96892
V,-5.16274,3.32607
V,0.45012,-1.44697
V,-4.25256,3.63678
V,1.21816,6.74628
V,-6.3815,1.99782
V,0.11607,3.19881
V,-0.46096,-2.48898
V,0.12708,7.63972
V,1.99114,6.77565
V,6.39106,-2.88115
V,1.18637,4.88032
V,-4.57634,-0.32841
V,-1.66865,-6.96933
V,-5.94402,3.84866
V,-0.18313,6.71228
V,0.80824,-6.29837
V,-6.39217,2.42213
V,-4.97657,0.11719
V,-1.79541,3.1846
V,-1.65294,-4.38587
V,-2.74414,-7.0399
V,1.38904,6.61971
V,3.85556,7.23835
V,-5.18793,2.53275
V,-1.25731,-0.02157
V,-0.09497,-1.5679
V,-3.32122,-0.64556
V,-2.78905,2.14729
V,-2.16728,2.75508
V,3.7778,-1.36087
V,3.9991,7.19411
V,-4.87613,2.26329
V,-7.04509,-0.93358
V,-0.32874,1.4412
V,3.54176,-6.07619
V,-1.12708,1.17334
V,5.25046,-4.62499
V,-1.23761,-5.46188
V,4.3259,-3.79501
V,-3.33558,-0.60092
V,-2.59347,5.00085
V,1.08897,7.30749
V,-0.91189,-5.88775
V,3.45771,7.41389
V,-1.45626,3.94797
V,-2.21126,-6.62054
V,3.29142,5.6167299999999996
V,-7.58816,0.81223
V,-1.10472,-4.0461
V,-0.0072,-3.05279
V,3.52683,-6.31694
V,-7.04052,1.98307
V,-2.0131,3.74056
V,0.17735,6.8379200000000004
V,0.89779,2.38179
V,-8.21067,-0.03054
V,0.2797,7.57225
V,-7.92648,1.11008
V,-3.70088,-0.00941
V,-1.87566,-2.58359
V,-0.6245,-1.59058
V,5.06647,-5.5248
V,3.62871,7.07526
V,5.01811,-4.46908
V,-5.47651,2.31313
V,-5.1172,-0.04044
V,-1.74186,-4.14242
V,-1.54866,-7.13691
V,3.52613,-3.18283
V,-1.25188,-0.66914
V,0.48144,-1.84289
V,-6.01202,1.24191
V,-0.75217,-3.98943
V,-4.86961,-0.44489
V,5.13789,-4.7319
V,-1.30254,-6.38037
V,-1.33686,-6.79336
V,2.99719,-3.10604
V,-5.50405,3.0808
V,6.38787,0.91302
V,2.39129,-6.4664
V,0.10031,0.11894
V,4.1234,-3.62362
V,0.71591,4.53796
V,-6.89648,-0.88692
V,-0.32344,6.67471
V,-2.86887,-2.24846
V,-0.76302,-3.09408
V,-2.67674,2.9976
V,0.76631,4.01369
V,-1.79274,3.89071
V,4.83123,-1.43252
V,-5.29833,4.10709
V,-3.40029,-1.97959
V,-0.73264,-4.7824
V,-2.86291,-0.68159
V,-6.51314,0.63983
V,4.62692,6.83895
V,-1.21619,-5.70483
V,-2.69457,-2.41846
V,-0.32999,5.51149
V,-5.08142,-0.04865
V,0.71879,4.24363
V,-1.06942,5.34555
V,-1.28796,-3.76793
V,2.635,-1.92354
V,0.83031,4.423
V,0.12513,7.87828
V,-3.62661,-6.29639
V,2.42275,7.79628
V,3.45218,-5.86401
V,3.04047,7.57573
W,1.55597,7.91632
W,0.96335,2.20329
W,-2.09395,3.5916
W,-3.57673,-4.31492
W,0.79754,3.03535
W,-0.76846,-4.41405
W,0.7535,-1.87233
W,0.343,8.06675
W,-2.576,-0.24243
W,0.72081,6.05788
W,4.79319,-5.88582
W,0.45858,-1.53584
W,-8.22023,-0.47404
W,1.99352,-5.36949
W,0.54366,-6.65083
W,0.04544,-4.80969
W,-4.66168,-0.07769
W,4.40604,-4.27272
W,-0.87808,-7.43601
W,-6.54218,-0.30025
W,4.6252,-5.78193
W,-2.36026,-6.40583
W,-0.19319,-7.93281
W,-8.06303,-0.28437
W,-5.75401,-3.94953
W,2.37135,-4.02431
W,1.83394,7.90443
W,-8.06321,1.36487
W,0.9426,2.21933
W,-1.8148,-2.98548
W,0.85831,-4.82734
W,3.21537,-4.21644
W,-0.48801,-7.03238
W,4.43827,-5.97971
W,5.83833,-1.98098
W,4.88861,-4.94779
W,2.57801,-4.41577
W,-7.08601,1.70151
W,-0.23731,-7.33475
W,-0.70247,-7.35199
W,-7.78613,-1.13733
W,3.36505,-3.80169
W,-7.6116,1.32998
W,-1.98293,-2.57508
W,5.40519,-2.71447
W,-0.91006,-2.62582
W,-1.33385,2.23473
W,-0.08218,-3.24609
W,-2.20419,1.02856
W,-8.12167,0.57705
W,-3.79481,-4.66113
W,-0.95733,4.4781
W,-0.10395,-7.02292
W,-5.89368,-1.45172
W,-2.79416,-1.60912
W,-4.78175,-3.85098
W,-3.48748,1.926
W,-0.33332,-4.84199
W,0.83517,-4.85915
W,1.46894,-5.7213
W,-5.72806,-0.98726
W,-5.5075,-1.74742
W,-7.07403,1.23112
W,-1.48106,3.65559
W,0.54746,3.28682
W,-4.21028,-1.04294
W,-5.20972,2.44058
W,-7.80685,0.38791
W,1.51372,-6.13862
W,-1.80226,-5.73371
W,-5.39093,-1.83206
W,3.45007,-5.72337
W,0.96665,8.08768
W,-5.3891,0.60992
W,-2.60062,-5.33084
W,-1.04765,1.45491
W,0.84522,-3.48931
W,-2.5515,0.50327
W,-7.01301,-1.87858
W,-0.46294,1.11458
W,-2.7577,-4.02023
W,-0.40316,-7.84012
W,-7.02606,-2.85506
W,-7.5142,1.81918
W,-4.78529,-0.41883
W,-3.2203,2.36786
W,-6.64419,-0.82944
W,-0.42797,-5.13526
W,2.29056,-3.84555
W,-5.98738,-1.03657
W,-8.15412,-0.57067
W,-2.31964,-1.70848
W,-1.45746,-1.04188
W,-8.3157,0.89634
W,-7.35142,0.25651
W,-4.0933,1.51507
W,-2.9726,-3.68
W,3.84951,2.94578
W,4.39465,6.91801
W,-1.53135,-6.63369
W,1.11981,-4.79277
W,2.91104,-3.77298
W,1.16057,-4.28776
W,-7.28986,-0.34156
W,-6.63743,2.10185
W,-6.2234,-3.45255
W,-1.34705,0.09577
W,-7.61924,0.23805
W,-5.6159,1.32413
W,-7.64729,1.90425
W,-8.06676,0.34645
W,-0.02776,-4.73984
W,1.19969,7.56258
W,4.36309,-6.03717
W,-1.44685,-0.74479
W,1.14916,6.80688
W,-1.8096,-1.29632
W,-2.02235,3.10157
W,0.52103,6.67554
W,2.23749,-5.42413
W,-1.28664,3.27543
W,0.55607,2.39843
W,4.43926,-4.40909
W,0.53395,7.7777
W,-2.46663,-4.07131
W,3.06812,-5.81253
W,0.10298,7.95161
W,5.26657,-5.98999
W,-6.83653,-0.01735
W,1.42594,7.21538
W,-2.39047,-6.52788
W,-8.39709,-0.31568
W,1.55446,-6.20573
W,-7.62918,0.60909
W,0.53583,7.5994
W,-2.09465,1.8482
W,-5.73635,-4.01982
W,0.48463,-8.15606
W,-4.08065,0.3596
W,1.11126,7.40429
W,-7.81348,-1.86816
W,-0.47771,-6.08143
W,-0.3705,6.46675
W,-7.90038,0.72741
W,-4.68355,-4.63073
W,-2.29336,-4.06988
W,-6.14191,2.1525
W,-0.48072,-6.95672
W,5.52049,-4.82672
W,-3.72372,1.38633
W,-2.88036,0.11678
W,0.61752,-1.10697
W,0.59836,7.79192
W,1.47735,-2.1577
W,-0.99438,5.59566
W,2.0695,7.66902
W,-1.74549,-1.08139
W,0.17821,7.24944
W,-5.53231,1.06877
W,-0.49353,-2.89779
W,-3.93482,4.08038
W,0.25205,-3.27101
W,-7.41039,0.17057
W,-6.46205,-2.95322
W,-6.52069,-1.48523
W,0.40041,-4.56637
W,-4.57427,3.92327
W,-6.75522,-0.45266
W,-0.11877,-7.91658
W,0.00145,-3.1833
W,-8.23333,-1.29032
W,-0.90849,-3.70684
W,-8.10534,-1.57485
W,3.32806,7.48169
W,-7.78066,2.02
W,3.34447,-5.97961
W,3.67984,-6.01524
W,1.35963,-7.75085
W,3.03852,-6.37088
W,-3.69046,2.80293
W,-2.70734,-2.67914
W,-0.82937,-7.03862
W,-8.08887,-0.7948
W,0.53119,-5.49015
W,-5.4097,-0.97636
W,0.46412,-1.08903
W,2.80364,-5.64269
W,-8.14967,-1.47617
W,-1.76196,-3.62696
W,1.05081,-6.94815
W,-5.97978,-1.47729
W,-0.03088,7.5515
W,1.96834,-1.27415
W,-5.4555,-0.26004
W,-0.96155,-0.75847
W,-2.40801,-6.52302
W,-3.18934,1.51606
W,-7.39146,0.13547
W,-0.42756,-1.15121
W,0.71966,-3.90504
W,-5.1422,-3.8392
W,-1.7026,-3.7119
W,1.35257,-6.29407
W,3.08656,-7.77137
W,-0.07232,-2.917
W,-0.28392,-6.47378
W,-6.5625,-0.56283
W,-0.2494,0.86594
W,-5.39188,-1.14364
W,-6.98559,0.79112
W,1.42254,-2.36454
W,1.01004,-0.25997
W,3.29254,-4.55608
W,-5.49342,-2.57604
W,-6.23537,0.90151
W,-5.4088,-0.76539
W,0.89069,2.62481
W,-8.17713,-1.39508
W,-7.68672,-0.89545
W,0.96953,6.37083
W,-0.41203,-7.94642
W,0.37509,-0.90364
W,-3.11687,-0.50033
W,-7.68584,-0.57857
W,-0.03533,7.66254
W,-5.8069,0.0285
W,-6.91282,-0.71071
W,2.1742,-2.66079
W,2.22213,-7.45256
W,-4.6876,0.53797
W,-0.54738,-7.22152
W,0.1066,6.62103
W,2.03895,-3.92163
W,-5.77412,-1.34581
W,-7.48404,0.70384
W,-3.54647,1.20349
W,-0.70442,-7.89558
W,-0.36084,0.7429
W,-0.78702,-4.97256
W,0.96779,-5.43677
W,-7.53028,-0.82069
W,-5.16422,-4.04168
W,5.01854,-5.85594
W,-8.15999,0.78295
W,-0.17647,-1.37637
W,-0.47167,-6.03046
W,3.04173,-7.78011
W,-6.78097,-3.37751
W,4.95134,-4.3042
W,-5.29373,1.00664
W,0.24216,-1.45136
W,0.60217,6.04504
W,0.82845,-7.93894
W,-7.45143,-2.61743
W,-0.73828,5.30658
W,-6.3364,-0.52238
W,3.3658,-3.99516
W,-6.15484,2.16245
W,0.05278,7.94547
W,-4.04929,-3.04612
W,0.39008,-1.63152
W,0.32801,5.08816
W,-0.19278,-2.5635
W,3.73633,-5.69551
W,-6.84957,-1.77535
W,-2.83782,-6.09046
W,-5.40894,-2.80904
W,-4.55197,-1.10196
W,-7.65522,0.36186
W,-6.09249,-2.1987
W,-7.51177,-1.03313
W,-6.83743,-2.93795
W,-5.80788,-1.297
W,-0.83015,-1.62247
W,-5.70941,0.16467
W,4.0685,-5.96234
W,1.7785,-6.66083
W,-1.62317,-1.38444
W,-2.41756,4.56895
W,-8.15719,-1.55577
W,-1.6221,-0.04789
W,2.48048,-7.8274
W,0.73938,8.08136
W,1.42828,7.10051
W,-7.37915,-2.70006
W,1.75779,-5.42548
W,-0.32265,-6.19089
W,-5.91983,-0.15247
W,1.01672,-5.97369
W,2.18026,-7.34914
W,-0.11998,2.20026
W,0.19032,7.65787
W,4.97629,-6.00114
W,-5.86628,1.40665
W,-6.96915,1.51049
W,-1.52016,-2.61797
W,0.3663,7.80639
W,1.47118,7.37775
W,1.59725,7.18763
W,0.11863,-6.59149
W,2.74625,-6.76389
W,5.23273,-6.00351
W,-5.82175,-3.71672
W,-3.55165,-5.18267
W,-6.2783,-2.08674
W,-1.30181,-4.42542
W,0.93651,-1.57019
W,-4.81073,0.35981
W,-5.75514,-3.18612
W,-4.24637,-3.47561
W,3.33548,-4.60809
W,4.7451,-4.50381
W,1.35346,-5.79903
W,1.85883,-5.23932
W,-5.65026,-2.58782
W,-1.12454,-7.24521
W,-4.95969,-0.96847
W,-3.24408,3.46262
W,-0.09003,-8.08651
W,-0.25598,-7.96845
W,-6.80476,2.08963
W,-6.92043,-0.25807
W,-6.43541,2.11727
W,-4.41964,2.69211
W,-5.54249,1.61676
W,-4.43049,-0.38607
W,-8.29459,-0.72106
W,-7.26953,-1.14336
W,-4.01222,3.87312
W,0.05683,-1.57541
W,0.35747,-4.0113
W,-1.60721,-3.43419
W,0.50313,-6.22136
W,1.22961,-6.49291
W,1.9098,-5.90524
W,-8.08395,0.01136
W,-4.40373,2.1641
W,-0.70409,-3.91225
W,-1.70295,4.7216
W,-3.63637,0.67454
W,-0.09753,-8.04511
W,0.70949,5.79137
W,4.48755,-6.08571
W,5.22136,-5.97328
W,-1.45497,-4.61608
W,-1.1304,-3.0099
W,-6.77731,1.72995
W,-6.80538,-3.11758
W,-5.92512,-1.09169
W,-3.79372,0.02159
W,-0.9984,-5.54895
W,-7.6384,0.64168
W,0.61582,2.8213
W,0.60175,-7.68637
W,-8.34442,-0.90509
W,-8.08192,-1.45337
W,-5.54179,2.20296
W,-7.35378,-2.69207
W,-7.54116,-0.62393
W,1.09001,-2.165
W,2.11165,-5.37322
W,-7.84619,-1.42499
W,-8.08536,1.61077
W,0.1593,-4.33501
W,-8.19609,1.1386
W,0.40694,7.72459
W,-4.42443,-4.36533
W,0.27989000000000003,7.57061
W,-1.24245,-7.43191
W,-6.21883,0.92071
W,-7.74185,-1.77851
W,-0.07494,7.75063
W,-7.03388,2.1572
W,-8.11209,0.99729
W,-7.79861,0.84951
W,-3.9387,-3.93411
W,-0.21698,1.83385
W,-0.08948,7.49305
W,-4.87961,2.16909
W,-5.72987,2.04475
W,1.25294,7.45581
W,1.52862,7.18677
W,-5.55807,-0.58334
W,1.26262,6.99907
W,0.34037,0.62777
W,-8.2695,0.58914
W,-2.67943,-2.72519
W,-7.72458,-2.28466
W,0.82388,-2.64758
W,-7.16589,0.68272
W,0.29851,-0.99984
W,-0.36235,-7.98045
W,-6.31585,0.28659
W,1.43266,-5.66941
W,-4.45748,3.10377
W,-0.21029,-7.81369
W,-7.38025,-1.39155
W,-4.26719,0.67133
W,3.37696,-5.17825
W,4.2241,4.54643
W,-0.46009,1.25944
W,-0.63713,3.0788
W,-8.05661,-1.75911
W,-7.72275,-1.38955
W,-1.22594,-4.01648
W,-8.39008,0.91518
W,-7.97346,1.85192
W,-0.14926,-7.99242
W,0.43162,2.84064
W,-7.62367,0.37192
W,-2.14543,-2.34721
W,1.6183,7.32734
W,0.47209,-7.19894
W,0.17272,-4.38484
W,4.148,-3.89864
W,0.77973,8.16256
W,-7.41145,-2.28895
W,-5.98436,1.71901
W,-1.69903,-6.60212
W,0.63431,-1.36645
W,4.22452,-5.79269
W,-3.82205,-5.14044
W,3.89834,-5.8925
W,-7.26015,1.00394
W,-6.11957,-2.79725
W,-7.7908,-1.50749
W,-2.69687,4.26728
W,-1.3228,-2.1345
W,0.15662,-3.25762
W,-8.16377,1.44601
W,-7.1254,1.81213
W,-4.75791,2.56303
W,1.37217,-5.11931
W,-6.98041,-2.73302
W,-4.00581,1.46236
W,-1.28943,4.3626
W,-1.59465,-7.32927
W,-3.26174,-1.56846
W,0.97634,6.36812
W,-1.21488,-3.48438
W,2.38575,-7.90079
W,-6.34215,-2.63049
W,-0.41295,-6.3305
W,-1.16804,5.22333
W,-7.58712,-1.62551
W,-1.525,-0.60066
W,-7.55543,1.25233
W,-0.33492,-4.91401
W,-3.32957,-0.79726
W,-5.05225,0.7425
W,3.2114,6.62632
W,-4.93284,1.43489
W,-6.96446,-2.79079
W,-0.15073,0.73172
W,-2.93139,-5.11614
W,-3.66121,-5.19283
W,-0.3597,1.60875
W,-0.11935,0.1003
W,4.05844,-5.69671
W,2.13329,-5.48945
W,-1.88244,-2.90384
W,-0.78257,-5.4292299999999996
W,0.25507,-3.98987
W,-0.27114,-2.7203
W,-0.13736,4.28834
W,-6.7395,1.70738
W,-0.91534,-3.49217
W,-7.16416,2.09288
W,5.21684,-5.35637
W,-0.71274,-7.48792
W,-1.83768,-6.16907
W,-1.21481,-2.89327
W,0.33233,-5.28041
W,-0.94974,-7.81815
W,5.06746,-6.01984
W,2.11951,-4.68995
W,1.19051,-5.09076
W,-7.48463,1.93259
W,-0.22829,-4.64432
W,-0.56501,-7.71194
W,5.59672,-4.96775
W,0.73766,4.56299
W,-0.84368,-1.70946
W,-6.13466,-0.21132
W,-2.44127,-1.51108
W,0.43269,5.8776
W,-0.75999,-1.85773
W,-8.09273,-1.40736
W,-4.22817,1.18997
W,-0.04926,-7.61658
W,-7.04655,-0.64368
W,3.71862,-5.98586
W,4.90027,-6.05217
W,-6.12588,-2.22296
W,-5.72592,0.92078
W,-0.68073,2.84307
W,-1.08468,-7.18624
W,3.8349,7.27511
W,-3.63951,0.93959
W,-8.03466,-0.09721
W,2.75703,-6.36844
W,5.06801,-5.97686
W,-5.3397,-1.92267
W,0.95906,6.22282
W,1.12191,-0.53363
W,4.72263,-3.54199
W,-1.19854,-7.21892
W,0.32628,-8.10917
W,0.93153,1.86575
W,0.00209,0.27887
W,2.10632,-3.64175
W,4.20226,-5.64014
W,-0.13209,-3.53072
W,-1.78032,3.27207
W,-2.46371,-0.97607
W,-8.0021,-1.80272
W,2.36384,-6.34138
W,-1.95083,-6.58728
W,0.20039,-0.47066
W,-3.16882,-4.32037
W,1.40501,7.49763
W,-5.84953,1.37026
W,0.60749,7.71516
W,-7.13306,-2.61762
W,2.64584,-7.83444
W,-0.98551,-7.65863
W,1.25928,-7.1304
W,1.24536,-7.95392
W,-7.191,1.99267
W,-3.59969,-4.94969
W,-3.21333,-0.35407
W,1.38709,7.16077
W,-0.65126,-2.84787
W,-1.26442,-2.08822
W,-3.82959,-0.28422
W,-0.08192,-7.9692
W,3.92989,-6.07367
W,-2.45877,-3.69954
W,-0.83929,-5.25617
W,-2.71557,5.43911
W,-5.42152,0.60444
W,-7.6564,-1.74508
W,-2.38689,-0.29129
W,-6.12021,-1.52567
W,-1.13555,3.25067
W,5.17572,-5.59066
W,-3.10532,1.0014
W,-6.96146,-1.48685
W,-2.06188,-4.05372
W,-5.24889,0.78314
W,-6.28178,0.78199
W,1.88253,-3.54047
W,-7.14208,2.1679
W,-7.36582,2.24309
W,-6.71717,-3.3982
W,-3.23581,-5.26282
W,-7.04062,1.95333
W,-8.46683,0.51332
W,5.73164,-2.02147
W,-0.30606,-6.77741
W,-7.14525,2.06777
W,-1.74197,3.88916
W,-6.87161,-2.32608
W,-8.03775,-1.17545
W,-2.61361,4.36303
W,-0.1866,-7.29174
W,-4.43292,-0.29387
W,-0.48196,-5.6003
W,-1.42936,2.41479
W,-6.75643,-2.91916
W,3.41534,-6.31137
W,-6.26544,-1.69482
W,1.62869,7.13075
W,-6.9238,-2.06571
W,-7.09725,1.57254
W,-8.43516,-0.07875
W,0.28217,6.22462
W,-0.27274,-8.02684
W,0.891,-4.50392
W,-7.08157,-0.92465
W,0.54062,-5.86407
W,-6.43916,-3.52876
W,6.53156,0.07543
W,-5.06406,0.88149
